customer_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
52d6c0a5-51ba-4d3b-b363-344acad8b432,48,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,158,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
e013ce08-cc7c-4d98-bb11-640f7c8606ec,26,technician,single,professional.course,no,yes,no,cellular,jun,wed,102,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
5d29f489-3e61-42c2-abd5-d45a87b13849,32,admin.,married,university.degree,unknown,yes,no,cellular,aug,fri,150,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
75f7f233-93d8-466d-9c83-1f40b69fc9ac,33,admin.,single,high.school,no,yes,no,cellular,may,tue,135,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
aa9e5f88-7918-4f35-a5bb-623bec958445,50,unknown,married,basic.4y,unknown,yes,no,cellular,jul,mon,511,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
fd2ad0a2-b779-4e4b-acaa-7e6c5b047a2d,43,entrepreneur,married,basic.4y,no,yes,no,cellular,nov,tue,154,3,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8
5de95824-eba5-4f81-8d96-f970657ee54a,32,technician,single,professional.course,no,no,yes,cellular,aug,fri,82,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
ed6b9582-4843-4d17-a1fb-794e6cc23bc8,49,unemployed,divorced,high.school,no,unknown,unknown,cellular,nov,thu,147,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
b338695a-877b-4da9-bded-5c8b425db686,45,technician,divorced,professional.course,no,no,no,telephone,may,thu,87,7,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
34e8b55a-49f4-4841-896b-c2c78309449a,46,housemaid,married,basic.4y,no,no,no,cellular,aug,fri,177,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
f0d65f11-6b46-4f86-b899-3b63fbe1a3f3,36,technician,married,professional.course,no,yes,no,telephone,nov,wed,159,7,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
399ea9bf-81ad-4829-bab1-0fc985677435,32,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,293,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
bff1f243-3756-41ad-be28-2911f08c14e5,29,admin.,single,university.degree,no,no,no,cellular,nov,thu,103,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
d9005d16-0fc3-4c1a-aa34-4a4710118e1b,36,admin.,married,basic.6y,no,yes,yes,cellular,nov,fri,183,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8
311d3459-b58c-4302-b604-f679040a59b7,50,management,married,professional.course,no,no,no,cellular,jul,thu,162,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
554a4e83-6b54-4b74-89da-b02368e7e15d,23,admin.,married,high.school,no,no,no,cellular,apr,mon,297,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
87748bdc-f84b-4bac-a668-3230a6a3a10a,60,retired,divorced,university.degree,unknown,yes,no,telephone,may,tue,198,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
f6ca41b5-24a3-46f7-968a-69deafa360dc,37,admin.,divorced,university.degree,no,yes,no,telephone,may,thu,93,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
7926b407-a8bb-4ac7-84f6-126b686b3a6f,35,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,106,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
2945d8b5-2f5e-4a4b-9afb-566c333d7248,44,technician,divorced,professional.course,no,no,yes,telephone,jul,mon,107,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
9359e687-77d6-4bbe-b412-1bdf2b72c940,41,unemployed,married,basic.9y,unknown,no,no,cellular,apr,fri,135,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
b7dabc91-37fc-43de-8493-26d738655b7a,29,technician,single,university.degree,no,yes,no,telephone,may,fri,256,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
d7537458-3588-45f5-984f-9a767695f398,28,blue-collar,single,basic.9y,no,unknown,unknown,telephone,may,tue,71,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
a08ab46b-292b-4c36-8dc4-cfb364cd3251,30,services,married,high.school,no,no,no,cellular,may,fri,61,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
8fdaecdb-2be8-4f57-b031-23ae06571507,49,services,married,basic.4y,no,no,no,cellular,nov,thu,106,2,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8
e1cb69bb-8c6f-4b2c-bcda-82be9cb3ee5c,32,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,184,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
43ed749e-0423-42be-8b51-e1f15c39b4c5,31,technician,divorced,professional.course,no,yes,no,cellular,aug,fri,173,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
ccac244e-8ac8-453c-9de8-f6d261d2d16e,43,blue-collar,married,basic.4y,no,yes,yes,cellular,may,wed,135,6,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1
e80e48e9-e435-4bfd-b9e4-1f22d95f6b33,54,blue-collar,married,basic.6y,unknown,yes,no,telephone,jul,tue,34,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1
f93b1a5a-9587-4cb3-9a19-8426e0283080,42,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,266,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
ed13530b-c174-4375-b4ec-a01609dcd6bc,30,services,married,professional.course,unknown,no,no,telephone,may,mon,311,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
2f2842ce-6821-43b4-a711-95d24851fcb5,46,unemployed,married,basic.9y,no,yes,no,cellular,jun,tue,62,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
632e3a38-227d-4449-a43b-14173532396a,28,technician,single,university.degree,no,no,no,cellular,mar,mon,392,4,999,0,nonexistent,-1.8,92.843,-50.0,1.629,5099.1
5bbba036-741e-4252-9c62-24983eec655c,48,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,284,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
d433c101-38a2-4df6-b8ac-0248a4fb0b0c,34,self-employed,single,university.degree,no,yes,no,telephone,may,mon,150,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
46abc79c-8a8e-43e5-8939-c28f811db629,35,technician,married,unknown,unknown,no,no,telephone,may,thu,1224,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
f8a5788b-162f-4c01-891c-96678871451e,33,admin.,single,university.degree,no,yes,no,cellular,jun,thu,114,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
897735e6-fbee-4f9f-8078-8289cf274f1e,50,services,divorced,basic.4y,unknown,yes,no,telephone,jun,mon,168,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
5faa0c75-8691-4b33-b5b4-586009286891,39,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,228,9,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
ec7c2972-2c8d-416e-a064-62ae0d7da99f,35,blue-collar,married,basic.9y,no,yes,no,cellular,nov,tue,231,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
6efc9e03-7575-4a8b-a2d4-885f9b805042,31,management,married,university.degree,no,yes,yes,cellular,aug,wed,649,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
19ca0ec0-3891-458b-8918-a1d9869eb1cd,45,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,654,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
f9315942-db11-45f4-a779-04379170face,23,services,single,high.school,no,no,no,cellular,jul,thu,1097,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
667e126b-b2ae-468a-b5e1-3f6763b96aff,38,admin.,single,basic.6y,unknown,no,no,telephone,may,tue,65,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
046bf6e6-4963-4150-acbe-e1443cd347be,57,retired,divorced,basic.9y,no,yes,no,telephone,may,tue,149,5,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1
2d1e42ed-3c5c-4956-903e-d28432fefc7f,53,admin.,married,university.degree,no,yes,yes,telephone,dec,mon,824,1,6,2,success,-3.0,92.713,-33.0,0.706,5023.5
baeeafaf-78b7-416e-b897-d3c0642992b4,32,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,144,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1
d8b593de-193f-417e-8556-907224a536cf,31,services,married,basic.9y,no,yes,no,cellular,apr,mon,1030,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
a2283d81-52f5-4449-aa71-22b916d609a8,33,self-employed,single,university.degree,no,no,no,telephone,aug,wed,79,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
d8a81326-03e9-4b77-86c0-91f852bb15f6,49,entrepreneur,married,university.degree,no,no,no,cellular,may,tue,242,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
3cce3fd6-ffe6-4bea-8049-2fb43bd0774a,39,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,53,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
63376451-80dd-4338-a7a8-a945b7f8e5a8,29,admin.,single,university.degree,no,no,yes,cellular,jun,thu,813,4,999,0,nonexistent,-2.9,92.963,-40.8,1.235,5076.2
b1a47023-f4d4-473b-8bf7-011cbd0f5894,42,retired,married,basic.9y,unknown,yes,no,telephone,may,wed,198,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
e1ec2803-311a-4567-88b9-8cac85b31d3f,43,services,married,high.school,no,no,no,cellular,may,thu,57,2,999,2,failure,-1.8,92.893,-46.2,1.327,5099.1
b656f944-0cb2-4ae3-ac8f-37f7fc73e064,32,blue-collar,married,basic.6y,no,yes,no,cellular,jul,fri,251,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
fa673d8a-6b01-44f1-bd49-8ca6bcc8ee47,32,technician,single,professional.course,no,yes,no,cellular,may,mon,242,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
bae13cb3-4eef-4bfb-9907-e9021a5abb03,38,technician,divorced,university.degree,unknown,yes,no,cellular,aug,mon,67,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
e2150dcd-b470-4959-be24-0707ba31e4a8,44,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,mon,162,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
f5b0cfc1-8379-4c42-b29e-fa69e3f61d20,29,technician,single,professional.course,no,no,no,cellular,may,thu,248,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
eb01891b-b659-458a-b517-1517695fd54f,36,technician,married,high.school,no,yes,yes,cellular,may,fri,659,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
1c141442-82b0-489e-8abc-b272c76e642d,39,technician,married,professional.course,no,yes,no,telephone,may,fri,435,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
73bd0bff-2e31-408b-93e0-26ca3021954b,34,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,78,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
33e29818-5407-48b1-8b68-f8ca61e2e3b4,30,technician,married,high.school,no,yes,no,telephone,may,thu,212,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
db629ea0-be52-4b32-a373-c13f73b61517,53,blue-collar,divorced,basic.6y,no,yes,no,cellular,nov,wed,635,6,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
004a95fc-6ac1-4551-949c-33af43c583ed,43,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,246,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
37829bbb-de6e-4570-9da3-43dd624e433c,27,student,single,basic.9y,no,yes,yes,cellular,may,mon,775,1,999,0,nonexistent,-1.8,93.876,-40.0,0.701,5008.7
2960772a-d971-481b-bdce-ef7a8e347c00,20,student,single,high.school,no,no,no,cellular,jul,wed,625,1,999,1,failure,-2.9,92.469,-33.6,1.029,5076.2
6d9e070d-18a1-4ff4-aa4a-b07b3171e7e2,49,services,married,high.school,unknown,yes,no,cellular,jul,wed,122,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
c1994937-12e8-4c61-9d24-2206dff0a6aa,41,self-employed,married,university.degree,no,unknown,unknown,telephone,dec,wed,595,1,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5
53848a06-5ead-4bca-bb63-5f898039602d,35,admin.,single,basic.9y,no,no,no,cellular,apr,mon,91,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
61df9ca6-533d-4395-b90b-0a5f32deac97,30,technician,single,professional.course,unknown,yes,no,cellular,aug,wed,46,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
2e508db0-6c39-4785-b5e1-639ac7bdf0b7,33,technician,married,professional.course,no,yes,no,cellular,sep,wed,269,1,999,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6
fe81bcb3-34dd-4ab7-909c-89c9db114170,46,blue-collar,married,unknown,unknown,no,no,telephone,may,fri,67,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
559f1b15-9a5f-4958-9f06-79ccd5f79ff1,47,services,married,high.school,no,no,no,cellular,may,mon,261,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
2062955d-35a0-411e-a44f-9a237e0c79a4,48,unemployed,single,basic.4y,no,yes,no,telephone,may,tue,112,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
6c33b1f6-08e8-4c0a-9434-561971a9b213,39,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,may,fri,84,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
81f6ffa2-a28d-481d-be39-d08136d6e67e,31,admin.,married,university.degree,no,yes,no,cellular,aug,fri,258,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
4347306d-514d-4101-8ddb-05270701fa07,58,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,184,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
8a82fd9e-8d23-4fa9-95be-b372a41efbc1,27,services,married,high.school,no,yes,no,cellular,may,wed,152,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
a1eadf21-4010-469f-a718-710f8c1671f3,37,admin.,single,high.school,no,no,yes,cellular,nov,wed,248,1,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5
246c1f68-b18b-4074-9d6a-82d2f21e2a73,42,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,tue,189,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1
4d1a7b9d-22e4-4749-abb5-9f6b6c0bc252,41,technician,married,university.degree,no,no,no,telephone,jun,tue,88,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
9ba87dd4-786b-4440-b5ec-65b51ed3b6bd,45,self-employed,married,basic.4y,no,yes,yes,cellular,aug,thu,797,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
7b988929-7bea-46ae-bd34-7bb96fc8872a,42,blue-collar,divorced,basic.4y,unknown,no,no,cellular,nov,thu,14,6,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
0b842c66-abea-4eab-bdf9-898aa9adadb3,46,admin.,married,high.school,no,yes,yes,cellular,nov,mon,165,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
3b279520-e080-420d-b989-58fe935ec038,34,admin.,single,university.degree,no,yes,no,telephone,may,tue,40,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
bbe87708-651e-47ab-b817-f546fd40ec6e,58,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,190,3,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
c47d0a45-835d-48fc-b59e-eccfd0eee721,31,blue-collar,single,high.school,no,no,no,cellular,jul,mon,42,6,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
b3e6ccd5-7198-4d2a-affe-adb8e9f4619e,57,management,married,professional.course,unknown,yes,no,telephone,may,tue,699,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
cceefb9f-a402-4f73-b627-f5986373526b,48,technician,married,high.school,no,no,no,telephone,may,fri,700,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
39b26fb0-1325-442c-a773-8137e5efecc2,31,admin.,single,high.school,no,yes,no,cellular,may,thu,1094,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
3d2d86ad-0010-4013-a75d-e240bf0ff76b,35,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,297,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
fd07bbd5-38d9-43d5-89ef-7215bd991e8d,37,unemployed,married,basic.6y,no,yes,no,cellular,may,thu,425,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
d42ba64d-85cd-48a5-a014-4e2e570c4e17,39,services,married,high.school,unknown,yes,no,telephone,may,tue,918,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
0c5d71db-dd98-4395-8c34-5b4300cc133d,33,unemployed,married,professional.course,unknown,yes,no,telephone,may,mon,129,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
d4734f71-d131-423c-8049-6750e6a5caf8,43,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,732,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
bd67fa2d-058c-4a44-b446-c886cb8d3825,36,services,married,high.school,no,no,no,telephone,jul,wed,276,2,999,0,nonexistent,-1.7,94.215,-40.3,0.802,4991.6
1db61150-3b5c-4a7d-90e4-462653dbe6dd,28,admin.,married,university.degree,no,no,no,telephone,may,mon,52,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
d0bd4d00-5c1c-471a-a68d-e7a48b8c64e4,54,management,divorced,university.degree,no,yes,yes,telephone,may,wed,39,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
b408724d-9295-4089-8eb7-c32e403bf906,36,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,544,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
a6f11bb9-421f-4bc6-a82c-528dddc62883,47,technician,divorced,professional.course,no,yes,no,cellular,jul,wed,226,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
0c14bcc6-df90-4c8c-b765-5ffbbfb83d30,40,blue-collar,divorced,basic.9y,unknown,no,yes,telephone,jun,tue,1259,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
b3a0ac3b-e7ca-4018-a00b-e593b978d814,57,admin.,married,high.school,no,yes,no,cellular,nov,mon,169,1,3,3,success,-3.4,92.649,-30.1,0.715,5017.5
67903f44-fbee-4b93-b9f8-450fe8970fe0,38,admin.,single,university.degree,no,no,no,telephone,may,thu,335,9,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
0695f9e1-dddc-4012-8cb2-77ab115835e3,45,retired,married,basic.6y,unknown,no,yes,cellular,may,fri,102,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
25f82304-8cf7-4f55-b34f-b10ffbdc3824,60,admin.,single,high.school,no,no,no,telephone,jun,fri,118,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
ac082b00-f66b-480b-9773-9776819ad5c4,39,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,395,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
86401b61-7d10-4293-a507-00781624e1a2,33,blue-collar,single,basic.4y,no,yes,yes,cellular,apr,thu,460,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
eb6277de-a461-4885-9919-2896053073e9,47,services,married,high.school,unknown,yes,no,cellular,aug,wed,370,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
dbd76e2e-ae3a-42c7-8f84-c03df2b79819,52,blue-collar,married,basic.4y,no,yes,no,telephone,jun,fri,160,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
2d3e2b67-8e9f-4b45-9977-19de5eca911c,52,services,married,high.school,no,no,no,telephone,may,tue,145,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
e4082afe-b3fc-4084-99b4-e0d24aa50e16,33,technician,single,high.school,no,yes,no,cellular,jul,fri,270,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
8f9e05d8-0bc8-4e0d-82af-a054dde58c46,37,management,married,university.degree,no,no,no,telephone,may,wed,83,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
499bb257-6716-429d-936e-933c00a3e965,43,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,493,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
21449ec6-f384-47c8-8b2c-4aeb789f9874,29,admin.,single,high.school,no,yes,no,cellular,sep,thu,216,1,6,2,success,-1.1,94.199,-37.5,0.879,4963.6
a5d82c49-de2e-4471-b2f2-84a912937f09,30,admin.,married,university.degree,unknown,yes,no,cellular,nov,thu,157,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
d99547d5-264a-4e0d-8eb8-74997db5c8b0,46,blue-collar,divorced,basic.6y,no,yes,yes,telephone,jun,fri,9,13,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
2e7f62c4-0158-4fe8-8992-b8753537f398,35,admin.,single,university.degree,no,no,no,cellular,aug,tue,199,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
cf8e388f-8a00-48f2-87fa-8895f452f769,46,technician,divorced,university.degree,no,yes,no,cellular,nov,fri,75,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
88a5b47f-a444-4c8a-a39c-9c1b2c0a5f44,49,blue-collar,divorced,basic.6y,unknown,yes,no,cellular,jul,thu,188,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
f442e101-17ed-4d6b-9947-05f8b9105f1a,47,management,divorced,university.degree,no,no,yes,telephone,jun,mon,302,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
76727b36-7a98-491c-b735-029c1ffdda52,41,entrepreneur,married,university.degree,no,yes,no,cellular,may,wed,276,1,12,1,success,-1.8,92.893,-46.2,1.281,5099.1
52ed049d-ea11-4dee-bb35-1ed1bd739904,57,retired,married,professional.course,no,no,no,cellular,aug,wed,508,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
7c0370ad-4ff9-4ff3-8911-b9fbf9e556b7,45,admin.,divorced,high.school,no,yes,no,cellular,jul,fri,800,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
cfbdd900-0e45-4120-a886-f560406e566e,47,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,600,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
92da7a54-1c80-4116-9c3a-81a7273cf09f,32,student,single,university.degree,no,yes,no,cellular,apr,mon,712,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
eda81779-afd0-418b-8da1-5b8ff1532028,26,student,single,high.school,no,no,no,cellular,may,mon,716,3,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1
94c13e4b-9df9-4cb8-88fa-bdd143cdf7b4,29,technician,married,university.degree,no,yes,no,telephone,may,wed,1118,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
d44133ab-4aba-4772-9b1b-9e5f971f920e,30,admin.,single,university.degree,no,yes,no,telephone,may,thu,68,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
f252d888-bd2f-4429-892f-b173edc531b7,30,blue-collar,married,basic.9y,no,yes,no,cellular,nov,fri,423,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8
0d96df65-9573-4e17-9bb7-9899b340235e,28,blue-collar,single,high.school,no,no,no,cellular,jul,tue,139,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
154ca4d5-771a-493b-8c3b-07652f6eb54a,30,admin.,married,university.degree,no,yes,yes,telephone,jul,tue,212,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
95003ddb-4b43-444e-aaac-ce56af689d06,37,technician,single,university.degree,no,yes,no,cellular,may,tue,464,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
8e5a7244-30de-4646-8fb5-353238155fd4,33,admin.,single,high.school,no,no,no,cellular,jun,wed,170,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
a6728343-5bba-4c77-9199-8288755d47c8,29,admin.,married,high.school,no,yes,no,cellular,may,mon,767,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
a3876597-3e92-4864-a16b-b9e145b36565,50,management,single,university.degree,no,no,no,telephone,may,fri,81,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
dc4476af-8e2c-4869-8828-e9125cb40978,29,blue-collar,single,high.school,unknown,no,no,telephone,may,fri,44,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
f9ba9345-65e1-4135-9244-8b2543b01643,24,student,single,unknown,no,yes,no,cellular,aug,fri,438,1,6,1,success,-2.9,92.201,-31.4,0.849,5076.2
87e4fa2c-2353-44fb-a268-44a6a00283f6,35,admin.,married,university.degree,no,yes,no,cellular,aug,wed,39,6,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
827faf8c-0b09-462b-8114-c5f2b01a138f,35,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,146,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
9cc16cfa-42d9-4d9c-8663-ce1c9a2aa869,36,admin.,single,university.degree,no,yes,no,telephone,jun,mon,247,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
f29536d6-aa3b-4bed-bc7a-833c5ea31c38,42,admin.,divorced,high.school,no,yes,no,telephone,may,thu,119,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
a72cdee1-7b0e-442e-b2e0-34ec10136583,26,blue-collar,single,basic.9y,no,yes,no,telephone,jun,thu,61,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
268f6dd4-c529-46e8-9c39-a940ad778729,43,admin.,married,university.degree,no,no,yes,cellular,jun,tue,310,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
9d0dba7a-3651-4ce8-9bbe-ead551f0440e,42,technician,single,university.degree,no,no,no,cellular,may,mon,45,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
94cfd300-1b6b-4dfe-829f-d248bf5b6a4d,48,admin.,married,high.school,no,no,no,telephone,nov,tue,301,1,999,2,failure,-1.1,94.767,-50.8,1.049,4963.6
ca67b9c5-db29-45b7-b975-456ab32b81f6,41,technician,married,professional.course,no,no,no,cellular,apr,fri,219,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
4419ba18-0f91-430d-99c7-c340e8a229bf,33,blue-collar,married,high.school,no,no,no,cellular,apr,mon,87,2,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1
f37fddc1-7c6e-420e-8d01-f7d06becb2ae,33,admin.,divorced,university.degree,no,no,no,telephone,jun,fri,92,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
